experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16000,90,,,,,,,,,50,47,0.94,,,37.822871452001856,1.5157176500069909,4.808364110026736,0.06,,,0.06999999999999995,0.07368421052631574,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32000,10,,,,,,,,,50,40,0.8,,,38.748074631998314,2.207565800053999,8.047639499953934,0.2,,,0.09000000000000008,0.11392405063291149,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32000,25,,,,,,,,,50,34,0.68,,,112.53449339801213,2.2099304500152357,71.94097517506424,0.32,,,0.09000000000000008,0.11392405063291149,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32000,50,,,,,,,,,50,35,0.7,,,7.118573868004606,2.0844117500819266,8.689892940013667,0.3,,,0.09000000000000008,0.11392405063291149,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32000,75,,,,,,,,,50,40,0.8,,,123.96974297800101,2.278861849976238,1238.5310787399787,0.2,,,0.09000000000000008,0.11392405063291149,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32000,90,,,,,,,,,50,39,0.78,,,38.3114496960002,2.4223538499791175,5.656795155006693,0.22,,,0.09000000000000008,0.11392405063291149,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4000,10,,,,,,,,,50,46,0.92,,,5.331727828003932,0.5590292499982752,2.0210163299634587,0.08,,,-0.040000000000000036,-0.041666666666666706,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4000,25,,,,,,,,,50,50,1.0,,,37.1551057660114,0.5414430000237189,5.472694984986431,0.0,,,-0.040000000000000036,-0.041666666666666706,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4000,50,,,,,,,,,50,50,1.0,,,18.07428547199117,0.532457199995406,87.27990918495907,0.0,,,-0.040000000000000036,-0.041666666666666706,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4000,75,,,,,,,,,50,50,1.0,,,1.7816020859917625,0.6337712000240572,2.9511412549938534,0.0,,,-0.040000000000000036,-0.041666666666666706,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4000,90,,,,,,,,,50,50,1.0,,,1.3764697620063089,0.6486194501048885,4.798521944973612,0.0,,,-0.040000000000000036,-0.041666666666666706,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,8000,10,,,,,,,,,50,50,1.0,,,37.4675716520031,0.9744960500393063,4.4266276199486985,0.0,,,0.0,0.0,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,8000,25,,,,,,,,,50,50,1.0,,,4.370579061999451,1.2297731000580825,4.206663310003929,0.0,,,0.0,0.0,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,8000,50,,,,,,,,,50,49,0.98,,,38.42661113800714,1.788334550044965,9.096044399996753,0.02,,,0.0,0.0,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,8000,75,,,,,,,,,50,48,0.94,,,73.50584692600415,1.106365849962458,9.20724963498648,0.04,,,0.0,0.0,,,,correct
pac,A_position,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,8000,90,,,,,,,,,50,49,0.96,,,15.0359294320154,1.1124721500091255,41.44912832999239,0.02,,,0.0,0.0,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16000,10,,,,,,,,,50,50,0.98,,,2.629701557995286,2.190781050012447,4.837763325014383,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16000,25,,,,,,,,,50,50,0.98,,,4.264330450003035,2.198646250006277,9.496890419983533,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16000,50,,,,,,,,,50,50,0.98,,,3.1007266439986414,2.321119149972219,7.208824600040678,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16000,75,,,,,,,,,50,50,0.98,,,3.5515132679929957,2.7604293499607593,6.757398374949114,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16000,90,,,,,,,,,50,50,1.0,,,3.7087915219925343,2.701465550053399,9.123621540004386,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32000,10,,,,,,,,,50,50,0.98,,,5.941777976013254,4.826548750046641,14.351357175008147,0.0,,,-0.020000000000000018,-0.02040816326530614,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32000,25,,,,,,,,,50,50,1.0,,,4.888293592000846,4.482335999957286,8.995128120022127,0.0,,,-0.020000000000000018,-0.02040816326530614,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32000,50,,,,,,,,,50,50,1.0,,,4.862835378004238,4.265050449990667,7.45749934996129,0.0,,,-0.020000000000000018,-0.02040816326530614,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32000,75,,,,,,,,,50,50,0.98,,,4.747361217997968,3.962689350009896,7.546669634984571,0.0,,,-0.020000000000000018,-0.02040816326530614,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32000,90,,,,,,,,,50,50,0.98,,,6.4339297619950955,4.841725199948996,10.73223128498066,0.0,,,-0.020000000000000018,-0.02040816326530614,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4000,10,,,,,,,,,50,50,1.0,,,4.01817737599602,0.9733880999847315,21.009463434974897,0.0,,,0.020000000000000018,0.020000000000000018,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4000,25,,,,,,,,,50,50,1.0,,,3.654798937998712,1.3117408500402234,14.307235195074421,0.0,,,0.020000000000000018,0.020000000000000018,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4000,50,,,,,,,,,50,50,0.98,,,5.004124565999955,1.311579349974636,32.37982389500243,0.0,,,0.020000000000000018,0.020000000000000018,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4000,75,,,,,,,,,50,50,1.0,,,2.234603572010528,0.9093541500042193,7.44633088504197,0.0,,,0.020000000000000018,0.020000000000000018,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4000,90,,,,,,,,,50,50,1.0,,,2.381883395998739,1.329453150043264,9.995938714931253,0.0,,,0.020000000000000018,0.020000000000000018,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,8000,10,,,,,,,,,50,50,1.0,,,2.2851622899924404,1.6535867999773473,5.592701980005941,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,8000,25,,,,,,,,,50,50,0.98,,,3.0381703520123846,1.45040740002878,11.481593089998931,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,8000,50,,,,,,,,,50,50,0.98,,,2.2299277040059677,1.3862551999627613,6.063850710022962,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,8000,75,,,,,,,,,50,50,0.98,,,2.990598557991907,1.5797330499626696,8.657077915017721,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,8000,90,,,,,,,,,50,50,0.98,,,5.760450868015178,1.5892990000429563,22.68140485507314,0.0,,,0.010000000000000009,0.01010101010101011,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16000,10,,,,,,,,,50,43,0.86,,,2.2160224659973755,2.0023033999605104,3.5988652650732544,0.14,,,0.0,0.0,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16000,25,,,,,,,,,50,45,0.9,,,2.2422332739993,2.218026800022926,3.6825156049977523,0.1,,,0.0,0.0,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16000,50,,,,,,,,,50,44,0.88,,,2.3023163140006364,2.1871281499625184,3.608373090019449,0.12,,,0.0,0.0,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16000,75,,,,,,,,,50,43,0.86,,,2.122368046003394,1.87955489999149,3.5653116749541365,0.14,,,0.0,0.0,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16000,90,,,,,,,,,50,45,0.9,,,2.1082199660036713,1.9597097499645315,3.488206499966327,0.1,,,0.0,0.0,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32000,10,,,,,,,,,50,37,0.74,,,3.5595296619902363,4.313174799957778,5.858646114962175,0.26,,,0.07999999999999996,0.11428571428571424,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32000,25,,,,,,,,,50,32,0.64,,,3.281522225998342,3.9311344999587163,5.718739815091249,0.36,,,0.07999999999999996,0.11428571428571424,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32000,50,,,,,,,,,50,32,0.62,,,2.9843580859946086,4.066399499948602,5.677789604972349,0.36,,,0.07999999999999996,0.11428571428571424,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32000,75,,,,,,,,,50,33,0.66,,,3.071408811986912,4.049252349941526,5.692352769960417,0.34,,,0.07999999999999996,0.11428571428571424,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32000,90,,,,,,,,,50,33,0.66,,,3.039082265999168,4.024490100098774,5.577165124984457,0.34,,,0.07999999999999996,0.11428571428571424,,,,correct
pac,A_position,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4000,10,,,,,,,,,50,47,0.94,,,1.0720013980055227,0.693025300046429,2.284242785011884,0.06,,,-0.030000000000000027,-0.03092783505154642,,,,correct
